name,place_type,lat,lon,cost,address,nearby_wifi
FIVE GUYS BURGERS AND FRIES,cafe,43.65939553362879,-79.38006321250533,paid,"329 YONGE ST, GROUND FLR",False
FIVE GUYS BURGERS AND FRIES,cafe,43.67536126444741,-79.57736417137866,paid,"148 NORTH QUEEN ST, G5",False
ZAKKUSHI ON CARLTON,cafe,43.65451349576665,-79.3654422966827,paid,193 CARLTON ST,False
JAZZ BISTRO,cafe,43.655029324479,-79.3797288606877,paid,251 VICTORIA ST,False
TABULE RESTAURANT,cafe,43.6582188242543,-79.35436896856488,paid,810 QUEEN ST E,False
HOKKAIDO RAMEN SANTOUKA,cafe,43.65621624554044,-79.3759095974577,paid,91 DUNDAS ST E,False
COMPASS GROUP CANADA,cafe,43.64965894603347,-79.38457482254002,paid,"361 UNIVERSITY AVE, B2",False
ICE QUEEN RESTAURANT,cafe,43.6447852752471,-79.47339314941784,paid,28 RONCESVALLES AVE,False
ANGIE'S RESTAURANT,cafe,43.725081019234615,-79.25699293444474,paid,2647 EGLINTON AVE E,False
X CAFE,cafe,43.70145369888051,-79.38603439602899,paid,110 EGLINTON AVE E,False
LARA'S RESTAURANT,cafe,43.78927154090426,-79.34977306339941,paid,"155 CONSUMERS RD, #106",False
PARACAS PERUVIAN CUISINE,cafe,43.68867310272921,-79.46033153653957,paid,992 ST CLAIR AVE W,False
SPRING CHINA HOUSE,cafe,43.68427814305335,-79.42069656137231,paid,961 EGLINTON AVE W,False
CHURRASQUEIRA BEIRA MAR,cafe,43.68331298260605,-79.48610127204616,paid,"995 WESTON RD, C-E",False
THAI HOUSE,cafe,43.67705595426406,-79.29085454827572,paid,2213 QUEEN ST E,False
DAIRY FREEZE,cafe,43.68667019605718,-79.45969787742412,paid,1601 ST CLAIR AVE W,False
SUKHOTHAI,cafe,43.646461796116235,-79.36268876637341,paid,52A WELLINGTON ST E,False
TIM HORTONS #4365,cafe,43.71223292208279,-79.2449137589417,paid,3090 KINGSTON RD,False
HAO YUN,cafe,43.82083653813778,-79.24678519547633,paid,"3833 MIDLAND AVE, #9E",False
KARAIKUDI CHETTINAD RESTAURANT,cafe,43.76211973275501,-79.27147350663158,paid,"1225 KENNEDY RD, A",False
PIZZALAND HALAL,cafe,43.767191323996826,-79.30883349467469,paid,"1801 LAWRENCE AVE E, #4",False
SUSHI ON RONCY,cafe,43.643527953552734,-79.47882640638635,paid,293 RONCESVALLES AVE,False
JERUSALEM RESTAURANT,cafe,43.6877819232565,-79.42126932192055,paid,955-957 EGLINTON AVE W,False
SATAY ON THE ROAD,cafe,43.71033012059214,-79.35615120602593,paid,1570 BAYVIEW AVE,False
SATAY ON THE ROAD,cafe,43.701274912730945,-79.3593875930508,paid,1572 BAYVIEW AVE,False
TIM HORTONS,cafe,43.63968042205529,-79.57403081223154,paid,555 BURNHAMTHORPE RD,False
TIM HORTONS,cafe,43.81295368791578,-79.26400359340198,paid,4200 SHEPPARD AVE E,False
THE FOUNTAIN,cafe,43.65193146367814,-79.40894650432017,paid,1261 DUNDAS ST W,False
BAPBO,cafe,43.648048289683246,-79.38034352410628,paid,142 DUNDAS ST W,False
PITA AND GRILL BREMNER BLVD,cafe,43.63603952291689,-79.37984740441044,paid,"131 BREMNER BLVD, #9",False
RED ROCKET COFFEE,cafe,43.68887105859078,-79.32101867779214,paid,1364 DANFORTH AVE,False
MULU BAKERY & PASTRY,cafe,43.6837288315638,-79.45445126311108,paid,1891-1893 EGLINTON AVE W,False
PIZZA HUT,cafe,43.694233787312605,-79.31614481299707,paid,985 COXWELL AVE,False
EGGLICIOUS CAFE & GRILL,cafe,43.62654176052276,-79.54355582056917,paid,430 KIPLING AVE,False
TACO DEL MAR,cafe,43.62808994806124,-79.3720757697816,paid,51 LOWER SIMCOE ST,False
KIMPO VIETNAMESE CUISINE,cafe,43.80793941863086,-79.29668714736665,paid,58 REDLEA AVE,False
KOTHUR INDIAN CUISINE,cafe,43.610557230000126,-79.50775578337365,paid,2403 LAKE SHORE BLVD W,False
GABBY'S DANFORTH,cafe,43.68752666439324,-79.34369887877385,paid,727-729 DANFORTH AVE,False
LUNCH BOX,cafe,43.66023106992883,-79.47655850545456,paid,1731 BLOOR ST W,False
SUBWAY SANDWICHES AND SALADS,cafe,43.65159274415346,-79.38367944215133,paid,"717 BAY ST, C",False
HAZEL'S DINER,cafe,43.69918270451463,-79.37964443464449,paid,523 MOUNT PLEASANT RD,False
BOOM EGG,cafe,43.71915135623478,-79.39265187507588,paid,174 EGLINTON AVE W,False
SUBWAY,cafe,43.79168157283192,-79.32701750307196,paid,"1 GLENDINNING AVE, #7A",False
TIM HORTONS,cafe,43.67563303776831,-79.48339834703518,paid,895 JANE ST,False
TIM HORTONS,cafe,43.65961366853698,-79.3843207480064,paid,40 KING ST W,False
TIM HORTONS,cafe,43.66708262282622,-79.49612298979132,paid,380 WESTON RD,False
TIM HORTONS,cafe,43.65624885930394,-79.40413986353083,paid,399 BATHURST ST,False
TIM HORTONS,cafe,43.7145670759687,-79.45725895851496,paid,"700 LAWRENCE AVE W, #117",False
TIM HORTONS,cafe,43.67046523614627,-79.48916219929433,paid,"2571 ST CLAIR AVE W, #1E",False
TIM HORTONS,cafe,43.659055156539374,-79.48492416352363,paid,2150 BLOOR ST W,False
FALAFEL WORLD,cafe,43.665781259290654,-79.48831595217035,paid,2396 BLOOR ST W,False
THAI EXPRESS,cafe,43.68886822981509,-79.36838614923262,paid,"2 BLOOR ST E, F7",False
DUKE'S REFRESHER ST. LAWRENCE MARKET,cafe,43.63099685735035,-79.37528722122627,paid,73A FRONT ST E,False
NEW NORTHERN DUMPLINGS,cafe,43.827912491001236,-79.26824795112556,paid,"633 SILVER STAR BLVD, #120",False
BAR LE GERMAIN,cafe,43.61859554734623,-79.37477034369269,paid,75 BREMNER BLVD,False
STARBUCKS COFFEE # 16896,cafe,43.71345348313252,-79.38880432734996,paid,694 MOUNT PLEASANT RD,False
LIMA CHARLIE,cafe,43.65849679113007,-79.36782687127167,paid,189 KING ST E,False
LE BARATIN,cafe,43.639201255356255,-79.42805021360526,paid,1600 DUNDAS ST W,False
VILLA MONTELEONE,cafe,43.704587550467366,-79.31420324786593,paid,829 O'CONNOR DR,False
EASTENDERS BAR & BILLIARD,cafe,43.69073760098807,-79.31969733382131,paid,1232 DANFORTH AVE,False
RHUM CORNER,cafe,43.65354885369033,-79.4259778042077,paid,926 DUNDAS ST W,False
WHAT A BAGEL,cafe,43.639955184782075,-79.3992033786573,paid,126 SPADINA AVE,False
SPORTSNET GRILL,cafe,43.64249862237694,-79.39416904589669,paid,1 BLUE JAYS WAY,False
OLIO RESTAURANT,cafe,43.710130672842894,-79.5651132207176,paid,801 DIXON RD,False
SHANGRILA HOTEL TORONTO,cafe,43.650119430044654,-79.38117641511816,paid,180 UNIVERSITY AVE,False
GET WELL,cafe,43.646479320720346,-79.41602884853924,paid,1181 DUNDAS ST W,True
EDULIS RESTAURANT,cafe,43.64076732039106,-79.38378683581892,paid,169 NIAGARA ST,False
CHO WON FAMILY RESTAURANT,cafe,43.78481425278309,-79.40507537515781,paid,17 DREWRY AVE,False
COFFEE HERE,cafe,43.7965867331529,-79.31836505356159,paid,"3430 FINCH AVE E, #1B",False
TAVORA BBQ CHICKEN & GRILL,cafe,43.66841544883837,-79.50443922531164,paid,1625 ST CLAIR AVE W,False
AAA BAR,cafe,43.65046526704842,-79.37458910462851,paid,138 ADELAIDE ST E,False
GOLDEN WHEAT BAKERY CAFE,cafe,43.69676772058272,-79.47154227101105,paid,579 ROGERS RD,False
SE SHU,cafe,43.5920539695145,-79.54552541047096,paid,3327 LAKE SHORE BLVD W,False
POPEYES LOUISIANA KITCHEN,cafe,43.70714636796041,-79.24295097485604,paid,3493 KINGSTON RD,False
SAUCE,cafe,43.689768789166,-79.34601568704461,paid,1376 DANFORTH AVE,False
ZAZA ESPRESSO BAR,cafe,43.65271878178975,-79.48579824084054,paid,256 BERESFORD AVE,False
THE OXLEY PUBLIC HOUSE,cafe,43.67314592143862,-79.4086883508973,paid,121 YORKVILLE AVE,False
BAIRRADA CHURRASQUEIRA GRILL EXPRESS,cafe,43.63256709514569,-79.4309675077344,paid,1560 DUNDAS ST W,False
JA YU GONG GAN,cafe,43.67049704973956,-79.42868940089951,paid,721 BLOOR ST W,False
PHO DAU BO (SCARBOROUGH) INC,cafe,43.77431897773516,-79.237289614069,paid,"665 MARKHAM RD, #1",False
AL-MEEZAN SPICY GRILL,cafe,43.71373084935063,-79.6101030637278,paid,"670 REXDALE BLVD, #4",False
KITCHEN KING JERK,cafe,43.707165255002195,-79.52117703458106,paid,2079 LAWRENCE AVE W,False
THE BAGEL STOP,cafe,43.651386029437475,-79.40175725152129,paid,"399 BATHURST ST, J",False
BALMAIN HOTEL GROUP L.P. GROUP E HOTEL BALMAIN S E C,cafe,43.63827759170877,-79.39449752150165,paid,30 MERCER ST,False
SUBWAY SANDWICH AND SALADS,cafe,43.75956088036341,-79.28546053684904,paid,"26 WILLIAM KITCHEN RD, G3",False
THE SWAN & FIRKIN,cafe,43.65920995785264,-79.4802276097403,paid,2205 BLOOR ST W,False
ARCHIVE,cafe,43.65362492764359,-79.42379720713603,paid,909 DUNDAS ST W,False
CAFE PRINCESS,cafe,43.76652835159475,-79.41160586954034,paid,"5590 YONGE ST, FL2",False
KIBO SUSHI HOUSE,cafe,43.673710160520585,-79.36637002015507,paid,533 PARLIAMENT ST,False
BALZAC'S COFFEE,cafe,43.680191527167985,-79.37368132315001,paid,789 YONGE ST,False
BALZAC'S COFFEE,cafe,43.658006668343795,-79.38028310926195,paid,122 BOND ST,False
SUBWAY,cafe,43.75059918116935,-79.30261728528768,paid,2072 LAWRENCE AVE E,False
SAKURA GARDEN,cafe,43.74745110481691,-79.40841542902892,paid,1921 AVENUE RD,False
TARTISTRY,cafe,43.61966594418007,-79.52854715423207,paid,1252 THE QUEENSWAY,False
HASHI IZAKAYA,cafe,43.77375046680795,-79.412443903153,paid,"5582 YONGE ST, MAIN",False
BAR HOP,cafe,43.63861001960615,-79.39736146596606,paid,391 KING ST W,False
GENATSVALE,cafe,43.76967243116791,-79.47507722722929,paid,"1118 FINCH AVE W, #2",False
LAHORE CHAAT & DESI BURGER HOUSE,cafe,43.67621214172634,-79.31133233760532,paid,1344 GERRARD ST E,False
TIM HORTONS,cafe,43.74840660844598,-79.44979974272849,paid,680 SHEPPARD AVE W,False
BASKIN-ROBBINS,cafe,43.6849862849181,-79.53250985165843,paid,"1500 ROYAL YORK RD, #5",False
MIX IT UP,cafe,43.65757918334104,-79.397219120804,paid,"399 BATHURST ST, H",False
BISTRO FIVE61,cafe,43.688136829829986,-79.4073894688687,paid,561 AVENUE RD,False
FIRST CHANDNI CHOWK,cafe,43.678117861085255,-79.31589064279497,paid,1426 GERRARD ST E,False
BREAKWALL BBQ,cafe,43.67444190759075,-79.30907700834265,paid,1910 QUEEN ST E,False
SUBWAY,cafe,43.705271983368114,-79.41474479145515,paid,"20 EGLINTON AVE W, S101",False
MADE IN JAPAN TERIYAKI,cafe,43.76987366525085,-79.48694797733681,paid,"2061 STEELES AVE W, #4",False
POPEYES,cafe,43.672077158867154,-79.58532074272433,paid,"2261 ISLINGTON AVE, #103",False
NORTH OF BROOKLYN PIZZERIA,cafe,43.65288473585667,-79.40833427185724,paid,650 1/2 QUEEN ST W,False
STARBUCKS COFFEE #17220,cafe,43.66317358805981,-79.57457410250848,paid,"25 THE WEST MALL, #1606",False
STARBUCKS COFFEE #17181,cafe,43.69131267262995,-79.30517026421538,paid,978 COXWELL AVE,False
SUBWAY,cafe,43.70736375506263,-79.51752024294858,paid,1542 JANE ST,False
CAFFE DEMETRE,cafe,43.678872917306684,-79.36137496114462,paid,400 DANFORTH AVE,False
,cafe,43.66661855758454,-79.48452772837958,paid,625 RUNNYMEDE RD,False
LAHORI TASTE & BURGER HOUSE,cafe,43.67132861450346,-79.31399512308575,paid,1346 GERRARD ST E,False
HAPA IZAKAYA RESTAURANT,cafe,43.66457440902832,-79.43538191868761,paid,602 COLLEGE ST,False
GBC-WATERFRONT CAMPUS #27047,cafe,43.661444510196276,-79.37034558209312,paid,51 DOCKSIDE DR,False
ALI BABA'S,cafe,43.67035273534137,-79.42424631056652,paid,"1283 BLOOR ST W, GROUND",False
GABBYS ON DUNDAS ST,cafe,43.65485338460496,-79.47485796716965,paid,3026 DUNDAS ST W,False
AMMAL SHAWARMA,cafe,43.59712439104997,-79.5223636160953,paid,2977F LAKE SHORE BLVD W,False
WESTERN KITCHEN,cafe,43.65883527033635,-79.57862046730828,paid,"290 THE WEST MALL, #14",False
BRASS TAPS PIZZA PUB,cafe,43.664997624740444,-79.41907802674447,paid,934 COLLEGE ST,False
HERO CERTIFIED BURGERS,cafe,43.77699230952154,-79.47579587522729,paid,"4700 KEELE ST, RU10",False
ARABESQUE MIDDLE EASTERN FOODS,cafe,43.66811527861421,-79.42715866414876,paid,1068 COLLEGE ST,False
MAKKAH RESTAURANT,cafe,43.68830241305587,-79.32068056872956,paid,1020 DANFORTH AVE,False
STARBUCKS COFFEE # 16709,cafe,43.80960880228398,-79.19247769632383,paid,6714 KINGSTON RD,False
A&W,cafe,43.700005617249545,-79.37820858565831,paid,35 EGLINTON AVE E,False
KIMCHI KOREA HOUSE,cafe,43.64621455779667,-79.38269199906742,paid,149 DUNDAS ST W,False
LAVINIA,cafe,43.61236981588701,-79.50262385573711,paid,2350 LAKE SHORE BLVD W,False
GOLDEN JOY HAKKA RESTAURANT,cafe,43.7453167839238,-79.57429529014658,paid,900 ALBION RD,False
CALLALOO TASTE OF THE CARIBBEAN,cafe,43.72944673340682,-79.58713501955674,paid,"106 HUMBER COLLEGE BLVD, #5A",False
NOSTALGIA COFFEE COMPANY,cafe,43.711321844510735,-79.3032718344841,paid,855-857 O'CONNOR DR,False
GABBY'S FOOD & FUEL,cafe,43.67608690209869,-79.29967373739768,paid,2076 QUEEN ST E,False
PHO METRO ASIAN CUISINE,cafe,43.730993534532644,-79.29816641875377,paid,2057 LAWRENCE AVE E,False
HONORA WISE GUYS BAR AND GRILLS,cafe,43.69961591950831,-79.42788290365957,paid,682 ST CLAIR AVE W,False
RAHIER PATISSERIE,cafe,43.70477194455112,-79.3405286893201,paid,1586 BAYVIEW AVE,False
HOLIDAY INN,cafe,43.65889523127997,-79.38079542952238,paid,30 CARLTON ST,False
THE OLIVE RESTAURANT,cafe,43.62174284660028,-79.56288306999421,paid,"100 THE EAST MALL, #4",False
INDIAN BIRIYANI HOUSE,cafe,43.65473902530688,-79.3872630517749,paid,181 DUNDAS ST W,False
JOSIE'S SPORTS BAR & CAFE,cafe,43.778430926321214,-79.46442057577111,paid,881 SHEPPARD AVE W,False
SUBWAY,cafe,43.705200152187885,-79.5328996087801,paid,"2625 WESTON RD, #2",False
SAKURA,cafe,43.769204971774016,-79.50670975821996,paid,"4700 KEELE ST, #12-13",False
DUNDAS PARK KITCHEN,cafe,43.649925307757506,-79.46341769307163,paid,2066 DUNDAS ST W,False
BURGER NATOR,cafe,43.6493988838687,-79.39548204143553,paid,269 AUGUSTA AVE,False
TIM HORTON'S STORE# 4853,cafe,43.71825547196593,-79.36339679645467,paid,85 LAIRD DR,False
SUSHI CALIFORNIA,cafe,43.69006473628836,-79.46012288582685,paid,1238 ST CLAIR AVE W,False
ED'S REAL SCOOP,cafe,43.66497663627943,-79.30363939650663,paid,2224 QUEEN ST E,False
BRYDENS,cafe,43.661423340344825,-79.48980880588421,paid,2455 BLOOR ST W,False
TAVOOS RESTAURANT,cafe,43.664516106262475,-79.42290129579727,paid,1120 COLLEGE ST,False
ALI BABA REXDALE RESTAURANT,cafe,43.718628131285925,-79.61648827716634,paid,229 REXDALE BLVD,False
JIMMY'S COFFEE,cafe,43.656928068948766,-79.39634498961475,paid,191A BALDWIN ST,False
VOODOO CHILD ONE,cafe,43.65080374564221,-79.39141445083783,paid,388 COLLEGE ST,False
PIZZERIA VIA MERCANTI,cafe,43.65298689803402,-79.38772044427527,paid,186-188 AUGUSTA AVE,False
YUMI JAPANESE RESTAURANT,cafe,43.65689396248601,-79.48425659518291,paid,2384 BLOOR ST W,False
PIZZA GIGI LTD,cafe,43.66583370375799,-79.39375917473463,paid,"249 LIPPINCOTT ST, FL1",False
AMAZING SHAWARMA AND FALAFEL,cafe,43.74103775306105,-79.25452860102132,paid,2928 EGLINTON AVE E,False
MENCHIE'S,cafe,43.687987829230295,-79.43085021470733,paid,518 ST CLAIR AVE W,False
CALOURA BAR & GRILL,cafe,43.68815491607244,-79.48541190417346,paid,"468 ROGERS RD, FL1",False
MUSHKAKI RESTAURANT,cafe,43.703871525466084,-79.58986987078396,paid,"145 REXDALE BLVD, #1",False
ABBIRAMI TAKE OUT,cafe,43.71759754079537,-79.27100985821541,paid,2619 EGLINTON AVE E,False
EVEREST HAKKA HOUSE,cafe,43.60286793266928,-79.5083952656666,paid,2356 LAKE SHORE BLVD W,False
THE WREN,cafe,43.691593647208116,-79.32429880313303,paid,1382 DANFORTH AVE,False
AZARIAS,cafe,43.65890027844087,-79.51238161733008,paid,3058 BLOOR ST W,False
MAYFAIR WEST RACQUET FACILITY,cafe,43.77652148615251,-79.50644966688627,paid,3855 CHESSWOOD DR,False
MAYFAIR LAKESHORE RACQUET FACILITY,cafe,43.64261562198576,-79.3448592904703,paid,801 LAKE SHORE BLVD E,False
FIGS BREAKFAST GRILL,cafe,43.656718551739374,-79.36757139785114,paid,"344 QUEEN ST E, #4",False
STARLITE FAMILY RESTAURANT,cafe,43.77214726177836,-79.29219123239895,paid,"1157 ELLESMERE RD, #1&2",False
TIM HORTONS,cafe,43.65612663847737,-79.46377353187926,paid,3157 DUNDAS ST W,False
UNO MUSTACHIO,cafe,43.613211238174664,-79.38202058014389,paid,"91 FRONT ST E, B34",False
SIP WINE BAR,cafe,43.704323391072926,-79.38556760307043,paid,2 BROADWAY AVE,False
PARIS BAKERY & PASTRY,cafe,43.66814009692525,-79.43206990087286,paid,654 LANSDOWNE AVE,False
NUMBER ONE,cafe,43.68032983193699,-79.35668911736046,paid,897 PAPE AVE,False
BAR ISABEL,cafe,43.66995145005892,-79.39081905743743,paid,797 COLLEGE ST,False
BURRITO PLACE,cafe,43.80011872638807,-79.40896736974678,paid,5653 YONGE ST,False
DOUBLE DOUBLE PIZZA & CHICKEN,cafe,43.70791097201144,-79.60814373395571,paid,145 REXDALE BLVD,False
TIMEHRI RESTAURANT INC,cafe,43.806788166376045,-79.25191589996308,paid,4531 SHEPPARD AVE E,False
HIRUT CAFE & RESTAURANT,cafe,43.687030904131746,-79.31145104185248,paid,2050 DANFORTH AVE,False
MON K PATISSERIE,cafe,43.69435661927936,-79.31610933564141,paid,1040 COXWELL AVE,False
DE MELLO PALHETA SPECIALTY COFFEE & ROAS,cafe,43.691526239260575,-79.39233830600766,paid,2489 YONGE ST,False
PIZZA NOVA,cafe,43.74576976611476,-79.4473340411945,paid,"1881 STEELES AVE W, #15B",False
PHO-HUNG RESTAURANT,cafe,43.65702731505788,-79.40058813476274,paid,350 SPADINA AVE,False
SUPREME RESTUARANT & BAR,cafe,43.75533805891657,-79.28205734329218,paid,1249 ELLESMERE RD,False
SUD FORNO,cafe,43.650383240245645,-79.40734634478383,paid,716 QUEEN ST W,False
MCDONALD'S RESTAURANT,cafe,43.65098649587401,-79.39502635642192,paid,160 SPADINA AVE,False
MCDONALD'S RESTAURANT,cafe,43.648752644810635,-79.40430411314807,paid,109 MCCAUL ST,False
MCDONALD'S RESTAURANT,cafe,43.65841265688915,-79.39208388575696,paid,344 BATHURST ST,False
SUBWAY,cafe,43.681292491364786,-79.31529457846172,paid,274 COXWELL AVE,False
DINEEN COFFEE CO,cafe,43.655982535655205,-79.3798132406302,paid,140 YONGE ST,False
MILESTONES STC,cafe,43.742769275944774,-79.28109922946622,paid,300 BOROUGH DR,False
PASTA MIA,cafe,43.61956170523699,-79.37647545332767,paid,"91 FRONT ST E, B23",False
THE ROOSTER COFFEE COMPANY,cafe,43.65129390693047,-79.3698033015979,paid,333 KING ST E,False
THE BUDDHIST VEGETARIAN KITCHEN,cafe,43.82349827045035,-79.27769452951883,paid,"3290 MIDLAND AVE, #9",True
EL POCHO,cafe,43.671656487051244,-79.39285016752903,paid,"968 BATHURST ST, REAR",False
MAI BISTRO,cafe,43.67105399143806,-79.53264714936545,paid,4906 DUNDAS ST W,False
KRAMER'S BAR AND GRILL,cafe,43.69670105008477,-79.37976136834102,paid,1915 YONGE ST,False
BINDIA INDIAN BISTRO,cafe,43.6277688518883,-79.37701877699158,paid,12 MARKET ST,False
PHOENIX PAN ASIAN CUISINE,cafe,43.7379078412259,-79.26134121527323,paid,"3730 KINGSTON RD, #2",False
THE GALWAY ARMS LOUNGE BAR & RESTAURANT,cafe,43.608889274710066,-79.56274427901897,paid,838-840 THE QUEENSWAY,False
STARBUCKS COFFEE # 19474,cafe,43.64937910152891,-79.38382976183603,paid,66 WELLINGTON ST W,False
KINTON RAMEN/KINTORI YAKITORI,cafe,43.665977907188356,-79.42210218368281,paid,668 BLOOR ST W,False
EGGSMART,cafe,43.715912106799436,-79.2557036599578,paid,2331 KINGSTON RD,False
TIM HORTONS,cafe,43.701773545924794,-79.50694419607326,paid,"1533 JANE ST, D",False
,cafe,43.64887408707913,-79.3805936680547,paid,123 QUEEN ST W,False
VALANIMMAN THAI CUISINE,cafe,43.60250239376543,-79.51982996425598,paid,2451 LAKE SHORE BLVD W,False
KINGSWAY FISH & CHIPS RESTAURANT,cafe,43.648799174913435,-79.51164652895945,paid,3060 BLOOR ST W,False
8 NOODLES,cafe,43.78310774060621,-79.29377886614965,paid,"3309 SHEPPARD AVE E, C2",False
THE REBEL HOUSE FOOD AND DRINK,cafe,43.674921794056786,-79.37871492172503,paid,1068 YONGE ST,False
HOMEWAY SODA BAR,cafe,43.6959273459669,-79.37599532878949,paid,955 MOUNT PLEASANT RD,False
CHELSEA HOTEL TORONTO,cafe,43.65757163412849,-79.38573759866928,paid,33 GERRARD ST W,False
DAIRY QUEEN,cafe,43.67726560293506,-79.35530301827514,paid,1040 BROADVIEW AVE,False
WESTIN HARBOUR CASTLE,cafe,43.63227595853189,-79.38172091750037,paid,1 HARBOUR SQ,False
TIM HORTONS,cafe,43.81594005802597,-79.26643567796002,paid,"2329-2361 BRIMLEY RD, #1",False
SANGRIA LOUNGE,cafe,43.639954036681175,-79.47364444270329,paid,145 RONCESVALLES AVE,False
DRUXY'S,cafe,43.66313659225284,-79.40276714890337,paid,100 QUEENS PK,False
MAY'S DELI,cafe,43.65918106494429,-79.3891084239987,paid,"181 UNIVERSITY AVE, G12",False
CENTRAL BAR & GRILL,cafe,43.700693494643765,-79.50393297610763,paid,"2007 LAWRENCE AVE W, #14-15-16",False
THE FRY,cafe,43.79109741642792,-79.39792549225969,paid,6012 YONGE ST,False
MOMIJI JAPANESE GRILL,cafe,43.66100884342019,-79.50899417751504,paid,2955 BLOOR ST W,False
GLOBAL BRAND FOODSERVICES,cafe,43.80875064857304,-79.28949631974369,paid,140 COMMANDER BLVD,False
MOXIE'S,cafe,43.65188011851679,-79.35238544230057,paid,"70 UNIVERSITY AVE, #100",False
ESQUIRE SOUVLAKI STEAK AND GRILL,cafe,43.78144411654899,-79.30438982495862,paid,2581 VICTORIA PARK AVE,False
ARAMARK,cafe,43.707270978558476,-79.26344076709933,paid,75 ASHTONBEE RD,False
ARAMARK,cafe,43.678438341058005,-79.35681599438382,paid,951 CARLAW AVE,False
ARAMARK,cafe,43.77749223593472,-79.21352723049435,paid,941 PROGRESS AVE,False
ARAMARK,cafe,43.780381679265716,-79.16655638664497,paid,755 MORNINGSIDE AVE,False
WILLIE STOUTS PUB & GRILL,cafe,43.78919169590153,-79.35518226909825,paid,"2175 SHEPPARD AVE E, #101",False
SUBWAY STORE #49824,cafe,43.74240879733914,-79.25015043004265,paid,"615 MCCOWAN RD, #3",False
NAKAYOSHI IZAGAYA,cafe,43.68995187841136,-79.33289621562844,paid,812 DANFORTH AVE,False
PIZZA NOVA #64,cafe,43.734524338326054,-79.23577043517682,paid,"3655 ST CLAIR AVE E, #5",False
CALEDONIA BAKERY & PASTRY,cafe,43.692364890239354,-79.45532739273278,paid,1492 ST CLAIR AVE W,False
BUDDHA'S VEGETARIAN FOODS,cafe,43.65419793695267,-79.40089873572421,paid,666 DUNDAS ST W,False
RUSH HOUR,cafe,43.670470546125614,-79.4402693577818,paid,1438A DUFFERIN ST,False
TASTE OF MEDITERRANEAN,cafe,43.75979590934956,-79.19480123111332,paid,"2863 ELLESMERE RD, #209B",False
SUBWAY,cafe,43.6631639750704,-79.40089191528752,paid,"905 BAY ST, #917",False
