HOOD_158,NEIGHBOURHOOD_158,OCC_YEAR,MCI_CATEGORY,count
008,Humber Heights-Westmount (8),2018,Robbery,5
008,Humber Heights-Westmount (8),2018,Theft Over,3
008,Humber Heights-Westmount (8),2019,Assault,37
008,Humber Heights-Westmount (8),2019,Auto Theft,19
008,Humber Heights-Westmount (8),2019,Break and Enter,23
008,Humber Heights-Westmount (8),2019,Robbery,5
008,Humber Heights-Westmount (8),2019,Theft Over,5
008,Humber Heights-Westmount (8),2020,Assault,26
008,Humber Heights-Westmount (8),2020,Auto Theft,23
008,Humber Heights-Westmount (8),2020,Break and Enter,9
008,Humber Heights-Westmount (8),2020,Robbery,2
008,Humber Heights-Westmount (8),2020,Theft Over,1
008,Humber Heights-Westmount (8),2021,Assault,33
008,Humber Heights-Westmount (8),2021,Auto Theft,22
008,Humber Heights-Westmount (8),2021,Break and Enter,16
008,Humber Heights-Westmount (8),2021,Robbery,1
008,Humber Heights-Westmount (8),2021,Theft Over,5
008,Humber Heights-Westmount (8),2022,Assault,32
008,Humber Heights-Westmount (8),2022,Auto Theft,28
008,Humber Heights-Westmount (8),2022,Break and Enter,10
008,Humber Heights-Westmount (8),2022,Robbery,9
008,Humber Heights-Westmount (8),2022,Theft Over,1
008,Humber Heights-Westmount (8),2023,Assault,49
008,Humber Heights-Westmount (8),2023,Auto Theft,26
008,Humber Heights-Westmount (8),2023,Break and Enter,12
008,Humber Heights-Westmount (8),2023,Robbery,6
008,Humber Heights-Westmount (8),2023,Theft Over,2
008,Humber Heights-Westmount (8),2024,Assault,58
008,Humber Heights-Westmount (8),2024,Auto Theft,32
008,Humber Heights-Westmount (8),2024,Break and Enter,18
008,Humber Heights-Westmount (8),2024,Robbery,13
008,Humber Heights-Westmount (8),2024,Theft Over,3
008,Humber Heights-Westmount (8),2025,Assault,24
008,Humber Heights-Westmount (8),2025,Auto Theft,14
008,Humber Heights-Westmount (8),2025,Break and Enter,7
008,Humber Heights-Westmount (8),2025,Robbery,10
008,Humber Heights-Westmount (8),2025,Theft Over,2
009,Edenbridge-Humber Valley (9),2004,Assault,1
009,Edenbridge-Humber Valley (9),2006,Assault,1
009,Edenbridge-Humber Valley (9),2009,Theft Over,1
009,Edenbridge-Humber Valley (9),2011,Theft Over,1
009,Edenbridge-Humber Valley (9),2014,Assault,27
009,Edenbridge-Humber Valley (9),2014,Auto Theft,27
009,Edenbridge-Humber Valley (9),2014,Break and Enter,43
009,Edenbridge-Humber Valley (9),2014,Robbery,6
009,Edenbridge-Humber Valley (9),2014,Theft Over,3
009,Edenbridge-Humber Valley (9),2015,Assault,21
009,Edenbridge-Humber Valley (9),2015,Auto Theft,22
009,Edenbridge-Humber Valley (9),2015,Break and Enter,40
009,Edenbridge-Humber Valley (9),2015,Robbery,7
009,Edenbridge-Humber Valley (9),2015,Theft Over,4
009,Edenbridge-Humber Valley (9),2016,Assault,28
009,Edenbridge-Humber Valley (9),2016,Auto Theft,28
009,Edenbridge-Humber Valley (9),2016,Break and Enter,46
009,Edenbridge-Humber Valley (9),2016,Robbery,5
009,Edenbridge-Humber Valley (9),2016,Theft Over,1
009,Edenbridge-Humber Valley (9),2017,Assault,31
009,Edenbridge-Humber Valley (9),2017,Auto Theft,18
009,Edenbridge-Humber Valley (9),2017,Break and Enter,43
009,Edenbridge-Humber Valley (9),2017,Robbery,4
009,Edenbridge-Humber Valley (9),2017,Theft Over,4
009,Edenbridge-Humber Valley (9),2018,Assault,24
009,Edenbridge-Humber Valley (9),2018,Auto Theft,19
009,Edenbridge-Humber Valley (9),2018,Break and Enter,44
009,Edenbridge-Humber Valley (9),2018,Robbery,6
009,Edenbridge-Humber Valley (9),2018,Theft Over,5
009,Edenbridge-Humber Valley (9),2019,Assault,35
009,Edenbridge-Humber Valley (9),2019,Auto Theft,23
009,Edenbridge-Humber Valley (9),2019,Break and Enter,53
009,Edenbridge-Humber Valley (9),2019,Robbery,3
009,Edenbridge-Humber Valley (9),2019,Theft Over,9
009,Edenbridge-Humber Valley (9),2020,Assault,37
009,Edenbridge-Humber Valley (9),2020,Auto Theft,37
009,Edenbridge-Humber Valley (9),2020,Break and Enter,23
009,Edenbridge-Humber Valley (9),2020,Robbery,9
009,Edenbridge-Humber Valley (9),2020,Theft Over,2
009,Edenbridge-Humber Valley (9),2021,Assault,38
009,Edenbridge-Humber Valley (9),2021,Auto Theft,30
009,Edenbridge-Humber Valley (9),2021,Break and Enter,17
009,Edenbridge-Humber Valley (9),2021,Robbery,1
009,Edenbridge-Humber Valley (9),2021,Theft Over,2
009,Edenbridge-Humber Valley (9),2022,Assault,29
009,Edenbridge-Humber Valley (9),2022,Auto Theft,76
009,Edenbridge-Humber Valley (9),2022,Break and Enter,29
009,Edenbridge-Humber Valley (9),2022,Robbery,6
009,Edenbridge-Humber Valley (9),2022,Theft Over,8
009,Edenbridge-Humber Valley (9),2023,Assault,56
009,Edenbridge-Humber Valley (9),2023,Auto Theft,119
009,Edenbridge-Humber Valley (9),2023,Break and Enter,63
009,Edenbridge-Humber Valley (9),2023,Robbery,7
009,Edenbridge-Humber Valley (9),2023,Theft Over,6
009,Edenbridge-Humber Valley (9),2024,Assault,64
009,Edenbridge-Humber Valley (9),2024,Auto Theft,48
009,Edenbridge-Humber Valley (9),2024,Break and Enter,59
009,Edenbridge-Humber Valley (9),2024,Robbery,2
009,Edenbridge-Humber Valley (9),2024,Theft Over,7
009,Edenbridge-Humber Valley (9),2025,Assault,42
009,Edenbridge-Humber Valley (9),2025,Auto Theft,34
009,Edenbridge-Humber Valley (9),2025,Break and Enter,36
009,Edenbridge-Humber Valley (9),2025,Robbery,9
009,Edenbridge-Humber Valley (9),2025,Theft Over,4
010,Princess-Rosethorn (10),2010,Assault,2
010,Princess-Rosethorn (10),2013,Theft Over,1
010,Princess-Rosethorn (10),2014,Assault,23
010,Princess-Rosethorn (10),2014,Auto Theft,21
010,Princess-Rosethorn (10),2014,Break and Enter,34
010,Princess-Rosethorn (10),2014,Robbery,20
010,Princess-Rosethorn (10),2014,Theft Over,3
010,Princess-Rosethorn (10),2015,Assault,17
010,Princess-Rosethorn (10),2015,Auto Theft,19
010,Princess-Rosethorn (10),2015,Break and Enter,29
010,Princess-Rosethorn (10),2015,Robbery,5
010,Princess-Rosethorn (10),2015,Theft Over,4
010,Princess-Rosethorn (10),2016,Assault,31
010,Princess-Rosethorn (10),2016,Auto Theft,22
010,Princess-Rosethorn (10),2016,Break and Enter,33
010,Princess-Rosethorn (10),2016,Robbery,26
010,Princess-Rosethorn (10),2016,Theft Over,3
010,Princess-Rosethorn (10),2017,Assault,23
010,Princess-Rosethorn (10),2017,Auto Theft,19
010,Princess-Rosethorn (10),2017,Break and Enter,29
010,Princess-Rosethorn (10),2017,Robbery,5
010,Princess-Rosethorn (10),2017,Theft Over,3
010,Princess-Rosethorn (10),2018,Assault,19
010,Princess-Rosethorn (10),2018,Auto Theft,21
010,Princess-Rosethorn (10),2018,Break and Enter,23
010,Princess-Rosethorn (10),2018,Robbery,3
010,Princess-Rosethorn (10),2018,Theft Over,6
010,Princess-Rosethorn (10),2019,Assault,31
010,Princess-Rosethorn (10),2019,Auto Theft,28
010,Princess-Rosethorn (10),2019,Break and Enter,32
010,Princess-Rosethorn (10),2019,Robbery,15
010,Princess-Rosethorn (10),2019,Theft Over,5
010,Princess-Rosethorn (10),2020,Assault,25
010,Princess-Rosethorn (10),2020,Auto Theft,20
010,Princess-Rosethorn (10),2020,Break and Enter,12
010,Princess-Rosethorn (10),2020,Robbery,10
010,Princess-Rosethorn (10),2020,Theft Over,4
010,Princess-Rosethorn (10),2021,Assault,22
010,Princess-Rosethorn (10),2021,Auto Theft,23
010,Princess-Rosethorn (10),2021,Break and Enter,11
010,Princess-Rosethorn (10),2021,Robbery,1
010,Princess-Rosethorn (10),2021,Theft Over,2
010,Princess-Rosethorn (10),2022,Assault,25
010,Princess-Rosethorn (10),2022,Auto Theft,62
010,Princess-Rosethorn (10),2022,Break and Enter,13
010,Princess-Rosethorn (10),2022,Robbery,2
010,Princess-Rosethorn (10),2022,Theft Over,2
010,Princess-Rosethorn (10),2023,Assault,28
010,Princess-Rosethorn (10),2023,Auto Theft,119
010,Princess-Rosethorn (10),2023,Break and Enter,64
010,Princess-Rosethorn (10),2023,Robbery,12
010,Princess-Rosethorn (10),2023,Theft Over,5
010,Princess-Rosethorn (10),2024,Assault,32
010,Princess-Rosethorn (10),2024,Auto Theft,45
010,Princess-Rosethorn (10),2024,Break and Enter,45
010,Princess-Rosethorn (10),2024,Robbery,1
010,Princess-Rosethorn (10),2024,Theft Over,4
010,Princess-Rosethorn (10),2025,Assault,19
010,Princess-Rosethorn (10),2025,Auto Theft,17
010,Princess-Rosethorn (10),2025,Break and Enter,36
010,Princess-Rosethorn (10),2025,Robbery,10
010,Princess-Rosethorn (10),2025,Theft Over,7
011,Eringate-Centennial-West Deane (11),2004,Assault,4
011,Eringate-Centennial-West Deane (11),2005,Break and Enter,2
011,Eringate-Centennial-West Deane (11),2008,Assault,2
011,Eringate-Centennial-West Deane (11),2009,Assault,1
011,Eringate-Centennial-West Deane (11),2013,Assault,3
011,Eringate-Centennial-West Deane (11),2014,Assault,55
011,Eringate-Centennial-West Deane (11),2014,Auto Theft,28
011,Eringate-Centennial-West Deane (11),2014,Break and Enter,39
011,Eringate-Centennial-West Deane (11),2014,Robbery,15
011,Eringate-Centennial-West Deane (11),2014,Theft Over,7
011,Eringate-Centennial-West Deane (11),2015,Assault,62
011,Eringate-Centennial-West Deane (11),2015,Auto Theft,25
011,Eringate-Centennial-West Deane (11),2015,Break and Enter,28
011,Eringate-Centennial-West Deane (11),2015,Robbery,15
011,Eringate-Centennial-West Deane (11),2015,Theft Over,3
011,Eringate-Centennial-West Deane (11),2016,Assault,63
011,Eringate-Centennial-West Deane (11),2016,Auto Theft,29
011,Eringate-Centennial-West Deane (11),2016,Break and Enter,28
011,Eringate-Centennial-West Deane (11),2016,Robbery,13
011,Eringate-Centennial-West Deane (11),2016,Theft Over,5
011,Eringate-Centennial-West Deane (11),2017,Assault,62
011,Eringate-Centennial-West Deane (11),2017,Auto Theft,29
011,Eringate-Centennial-West Deane (11),2017,Break and Enter,18
011,Eringate-Centennial-West Deane (11),2017,Robbery,18
011,Eringate-Centennial-West Deane (11),2017,Theft Over,1
011,Eringate-Centennial-West Deane (11),2018,Assault,33
011,Eringate-Centennial-West Deane (11),2018,Auto Theft,29
011,Eringate-Centennial-West Deane (11),2018,Break and Enter,33
011,Eringate-Centennial-West Deane (11),2018,Robbery,9
011,Eringate-Centennial-West Deane (11),2018,Theft Over,5
011,Eringate-Centennial-West Deane (11),2019,Assault,46
011,Eringate-Centennial-West Deane (11),2019,Auto Theft,40
011,Eringate-Centennial-West Deane (11),2019,Break and Enter,20
011,Eringate-Centennial-West Deane (11),2019,Robbery,11
011,Eringate-Centennial-West Deane (11),2019,Theft Over,4
011,Eringate-Centennial-West Deane (11),2020,Assault,46
011,Eringate-Centennial-West Deane (11),2020,Auto Theft,51
011,Eringate-Centennial-West Deane (11),2020,Break and Enter,12
011,Eringate-Centennial-West Deane (11),2020,Robbery,19
011,Eringate-Centennial-West Deane (11),2020,Theft Over,3
011,Eringate-Centennial-West Deane (11),2021,Assault,38
011,Eringate-Centennial-West Deane (11),2021,Auto Theft,66
011,Eringate-Centennial-West Deane (11),2021,Break and Enter,14
011,Eringate-Centennial-West Deane (11),2021,Robbery,4
011,Eringate-Centennial-West Deane (11),2021,Theft Over,2
011,Eringate-Centennial-West Deane (11),2022,Assault,60
011,Eringate-Centennial-West Deane (11),2022,Auto Theft,92
011,Eringate-Centennial-West Deane (11),2022,Break and Enter,18
011,Eringate-Centennial-West Deane (11),2022,Robbery,13
011,Eringate-Centennial-West Deane (11),2022,Theft Over,3
011,Eringate-Centennial-West Deane (11),2023,Assault,86
011,Eringate-Centennial-West Deane (11),2023,Auto Theft,121
011,Eringate-Centennial-West Deane (11),2023,Break and Enter,29
011,Eringate-Centennial-West Deane (11),2023,Robbery,13
011,Eringate-Centennial-West Deane (11),2023,Theft Over,3
011,Eringate-Centennial-West Deane (11),2024,Assault,80
011,Eringate-Centennial-West Deane (11),2024,Auto Theft,96
011,Eringate-Centennial-West Deane (11),2024,Break and Enter,31
011,Eringate-Centennial-West Deane (11),2024,Robbery,6
011,Eringate-Centennial-West Deane (11),2024,Theft Over,10
011,Eringate-Centennial-West Deane (11),2025,Assault,50
011,Eringate-Centennial-West Deane (11),2025,Auto Theft,38
011,Eringate-Centennial-West Deane (11),2025,Break and Enter,15
011,Eringate-Centennial-West Deane (11),2025,Robbery,6
011,Eringate-Centennial-West Deane (11),2025,Theft Over,4
012,Markland Wood (12),2000,Assault,1
012,Markland Wood (12),2013,Break and Enter,1
012,Markland Wood (12),2014,Assault,23
012,Markland Wood (12),2014,Auto Theft,8
012,Markland Wood (12),2014,Break and Enter,51
012,Markland Wood (12),2014,Robbery,9
012,Markland Wood (12),2014,Theft Over,3
012,Markland Wood (12),2015,Assault,14
012,Markland Wood (12),2015,Auto Theft,15
012,Markland Wood (12),2015,Break and Enter,19
012,Markland Wood (12),2015,Robbery,3
012,Markland Wood (12),2015,Theft Over,2
012,Markland Wood (12),2016,Assault,26
012,Markland Wood (12),2016,Auto Theft,13
012,Markland Wood (12),2016,Break and Enter,19
012,Markland Wood (12),2016,Robbery,10
012,Markland Wood (12),2016,Theft Over,2
012,Markland Wood (12),2017,Assault,24
012,Markland Wood (12),2017,Auto Theft,11
012,Markland Wood (12),2017,Break and Enter,13
012,Markland Wood (12),2017,Robbery,10
012,Markland Wood (12),2017,Theft Over,1
012,Markland Wood (12),2018,Assault,24
012,Markland Wood (12),2018,Auto Theft,17
012,Markland Wood (12),2018,Break and Enter,25
012,Markland Wood (12),2018,Robbery,4
012,Markland Wood (12),2018,Theft Over,2
012,Markland Wood (12),2019,Assault,14
012,Markland Wood (12),2019,Auto Theft,9
012,Markland Wood (12),2019,Break and Enter,25
012,Markland Wood (12),2019,Robbery,15
012,Markland Wood (12),2019,Theft Over,3
012,Markland Wood (12),2020,Assault,41
012,Markland Wood (12),2020,Auto Theft,29
012,Markland Wood (12),2020,Break and Enter,12
012,Markland Wood (12),2020,Robbery,16
012,Markland Wood (12),2020,Theft Over,7
012,Markland Wood (12),2021,Assault,27
012,Markland Wood (12),2021,Auto Theft,22
012,Markland Wood (12),2021,Break and Enter,9
012,Markland Wood (12),2021,Robbery,8
012,Markland Wood (12),2021,Theft Over,1
012,Markland Wood (12),2022,Assault,36
012,Markland Wood (12),2022,Auto Theft,31
012,Markland Wood (12),2022,Break and Enter,12
012,Markland Wood (12),2022,Robbery,11
012,Markland Wood (12),2022,Theft Over,3
012,Markland Wood (12),2023,Assault,43
012,Markland Wood (12),2023,Auto Theft,49
012,Markland Wood (12),2023,Break and Enter,14
012,Markland Wood (12),2023,Robbery,3
012,Markland Wood (12),2023,Theft Over,1
012,Markland Wood (12),2024,Assault,50
012,Markland Wood (12),2024,Auto Theft,41
012,Markland Wood (12),2024,Break and Enter,21
012,Markland Wood (12),2024,Robbery,5
012,Markland Wood (12),2024,Theft Over,3
012,Markland Wood (12),2025,Assault,25
012,Markland Wood (12),2025,Auto Theft,16
012,Markland Wood (12),2025,Break and Enter,19
012,Markland Wood (12),2025,Robbery,11
012,Markland Wood (12),2025,Theft Over,7
013,Etobicoke West Mall (13),2002,Assault,1
013,Etobicoke West Mall (13),2014,Assault,43
013,Etobicoke West Mall (13),2014,Auto Theft,11
013,Etobicoke West Mall (13),2014,Break and Enter,27
013,Etobicoke West Mall (13),2014,Robbery,13
013,Etobicoke West Mall (13),2015,Assault,61
013,Etobicoke West Mall (13),2015,Auto Theft,14
013,Etobicoke West Mall (13),2015,Break and Enter,25
013,Etobicoke West Mall (13),2015,Robbery,5
013,Etobicoke West Mall (13),2015,Theft Over,3
013,Etobicoke West Mall (13),2016,Assault,51
013,Etobicoke West Mall (13),2016,Auto Theft,15
013,Etobicoke West Mall (13),2016,Break and Enter,14
013,Etobicoke West Mall (13),2016,Robbery,4
013,Etobicoke West Mall (13),2017,Assault,54
013,Etobicoke West Mall (13),2017,Auto Theft,9
013,Etobicoke West Mall (13),2017,Break and Enter,7
013,Etobicoke West Mall (13),2017,Robbery,4
013,Etobicoke West Mall (13),2017,Theft Over,4
013,Etobicoke West Mall (13),2018,Assault,41
013,Etobicoke West Mall (13),2018,Auto Theft,8
013,Etobicoke West Mall (13),2018,Break and Enter,16
013,Etobicoke West Mall (13),2018,Robbery,6
013,Etobicoke West Mall (13),2018,Theft Over,5
013,Etobicoke West Mall (13),2019,Assault,48
013,Etobicoke West Mall (13),2019,Auto Theft,12
013,Etobicoke West Mall (13),2019,Break and Enter,8
013,Etobicoke West Mall (13),2019,Robbery,10
013,Etobicoke West Mall (13),2019,Theft Over,4
013,Etobicoke West Mall (13),2020,Assault,63
013,Etobicoke West Mall (13),2020,Auto Theft,10
013,Etobicoke West Mall (13),2020,Break and Enter,14
013,Etobicoke West Mall (13),2020,Robbery,9
013,Etobicoke West Mall (13),2020,Theft Over,7
013,Etobicoke West Mall (13),2021,Assault,49
013,Etobicoke West Mall (13),2021,Auto Theft,17
013,Etobicoke West Mall (13),2021,Break and Enter,12
013,Etobicoke West Mall (13),2021,Robbery,2
013,Etobicoke West Mall (13),2021,Theft Over,3
013,Etobicoke West Mall (13),2022,Assault,59
013,Etobicoke West Mall (13),2022,Auto Theft,31
013,Etobicoke West Mall (13),2022,Break and Enter,21
013,Etobicoke West Mall (13),2022,Robbery,4
013,Etobicoke West Mall (13),2022,Theft Over,5
013,Etobicoke West Mall (13),2023,Assault,65
013,Etobicoke West Mall (13),2023,Auto Theft,65
013,Etobicoke West Mall (13),2023,Break and Enter,12
013,Etobicoke West Mall (13),2023,Robbery,1
013,Etobicoke West Mall (13),2023,Theft Over,5
013,Etobicoke West Mall (13),2024,Assault,58
013,Etobicoke West Mall (13),2024,Auto Theft,44
013,Etobicoke West Mall (13),2024,Break and Enter,11
013,Etobicoke West Mall (13),2024,Robbery,3
013,Etobicoke West Mall (13),2024,Theft Over,4
013,Etobicoke West Mall (13),2025,Assault,35
013,Etobicoke West Mall (13),2025,Auto Theft,20
013,Etobicoke West Mall (13),2025,Break and Enter,12
013,Etobicoke West Mall (13),2025,Robbery,4
013,Etobicoke West Mall (13),2025,Theft Over,2
015,Kingsway South (15),2013,Assault,1
015,Kingsway South (15),2014,Assault,28
015,Kingsway South (15),2014,Auto Theft,18
015,Kingsway South (15),2014,Break and Enter,24
015,Kingsway South (15),2014,Robbery,16
015,Kingsway South (15),2014,Theft Over,3
015,Kingsway South (15),2015,Assault,35
015,Kingsway South (15),2015,Auto Theft,16
015,Kingsway South (15),2015,Break and Enter,23
015,Kingsway South (15),2015,Robbery,21
015,Kingsway South (15),2015,Theft Over,3
015,Kingsway South (15),2016,Assault,29
015,Kingsway South (15),2016,Auto Theft,9
015,Kingsway South (15),2016,Break and Enter,28
015,Kingsway South (15),2016,Robbery,12
015,Kingsway South (15),2016,Theft Over,2
015,Kingsway South (15),2017,Assault,27
015,Kingsway South (15),2017,Auto Theft,22
015,Kingsway South (15),2017,Break and Enter,30
015,Kingsway South (15),2017,Robbery,15
015,Kingsway South (15),2017,Theft Over,6
015,Kingsway South (15),2018,Assault,35
015,Kingsway South (15),2018,Auto Theft,11
015,Kingsway South (15),2018,Break and Enter,18
015,Kingsway South (15),2018,Robbery,16
015,Kingsway South (15),2018,Theft Over,4
015,Kingsway South (15),2019,Assault,30
015,Kingsway South (15),2019,Auto Theft,30
015,Kingsway South (15),2019,Break and Enter,25
015,Kingsway South (15),2019,Robbery,13
015,Kingsway South (15),2019,Theft Over,4
015,Kingsway South (15),2020,Assault,10
